Age,CityTier,DurationOfPitch,Occupation,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken
29,1,28,3,4,2,3,2,0,2,4,21391,0
58,1,31,2,3,1,3,0,1,4,2,28117,0
28,1,10,3,5,4,3,2,1,2,0,21244,0
51,1,18,2,4,2,,0,0,5,4,38604,0
42,1,21,3,4,0,3,2,0,4,1,21129,0
31,3,12,2,4,1,3,0,0,4,2,28097,0
39,3,7,3,5,0,3,1,0,2,1,27364,0
33,1,13,3,4,4,3,0,0,2,0,21716,0
28,1,24,2,4,0,4,0,1,4,1,21736,0
20,3,7,3,6,1,5,3,0,3,2,21003,1
37,1,10,3,4,1,4,1,0,4,2,20766,0
31,1,16,2,4,1,5,0,0,2,2,21750,0
46,3,11,1,4,1,5,0,1,4,2,23684,0
57,1,15,1,4,1,5,0,1,4,2,22935,0
34,1,9,2,4,1,3,1,0,3,2,21178,0
20,1,,3,5,0,3,1,0,5,1,19780,1
47,3,7,3,4,1,5,0,0,2,2,29131,0
39,1,16,3,4,1,3,0,0,2,2,20966,0
32,1,19,3,4,3,3,0,1,4,3,22607,0
35,1,34,2,4,0,4,1,0,3,1,20989,0
42,3,27,3,4,0,4,2,1,4,1,21818,1
51,1,7,2,5,1,3,0,0,3,2,22368,0
54,1,20,3,3,3,5,1,0,2,3,23128,0
34,1,21,3,4,3,4,0,0,5,3,21434,0
41,1,11,2,4,3,3,3,0,5,3,37711,0
56,1,21,2,3,1,4,2,0,2,2,37400,0
35,1,9,2,5,3,3,0,0,4,3,28225,0
52,1,10,1,4,0,4,3,0,5,1,32412,0
53,1,7,2,5,3,,2,0,2,3,38677,0
28,1,16,3,4,1,4,3,0,3,2,20957,0
36,1,30,1,5,0,3,2,1,4,1,24594,1
44,1,14,3,3,3,3,3,0,4,3,20767,0
46,1,9,3,5,1,3,0,0,4,2,35470,0
38,1,28,2,3,1,5,3,1,3,2,22242,0
36,1,9,3,4,0,4,0,0,2,1,23103,0
43,1,28,2,4,3,3,1,0,2,3,23943,0
39,1,9,2,4,3,3,1,0,2,3,25231,0
39,1,36,3,4,1,3,0,0,2,2,24939,0
28,1,7,2,5,0,5,0,0,3,1,22976,0
50,1,25,3,4,0,3,1,1,2,1,25482,0
35,1,17,3,4,3,3,0,1,3,3,22493,0
41,1,26,3,4,3,3,3,1,2,3,21419,0
39,1,36,3,4,0,5,2,1,3,1,25351,1
30,3,34,2,4,0,3,3,0,3,1,26317,1
23,1,12,1,3,2,4,0,1,4,4,21006,0
37,1,25,3,4,0,3,0,0,3,1,20831,0
41,1,16,3,5,2,3,1,0,5,4,23554,0
47,1,7,3,4,0,5,0,0,2,1,28074,0
33,3,11,3,6,4,3,0,0,2,0,29078,1
31,1,7,2,5,0,3,0,0,5,1,27152,0
28,3,27,2,4,2,3,2,0,2,4,28659,0
52,1,15,2,5,0,4,0,0,3,1,31168,0
31,1,10,2,4,0,5,3,1,4,1,21335,1
42,3,13,3,4,0,3,1,1,2,1,32269,0
31,3,33,3,5,1,5,0,0,2,2,25374,1
30,1,7,2,4,1,3,1,0,2,2,20736,1
46,3,13,1,5,1,3,1,0,4,2,27543,0
55,3,10,2,4,2,5,0,0,4,4,24618,0
37,1,12,3,4,3,4,1,0,2,3,24592,0
34,1,11,2,5,0,4,0,0,4,1,21300,0
38,1,18,2,4,1,3,0,1,3,2,30863,0
39,3,10,3,4,0,3,0,0,2,1,29287,0
32,1,7,2,6,1,3,0,0,3,2,23023,0
60,1,10,3,5,3,3,1,0,3,3,20855,0
38,3,11,1,4,3,3,2,0,4,3,20855,0
30,3,7,2,4,0,3,2,0,3,1,26596,0
36,3,7,2,4,1,3,3,0,5,2,27467,0
30,1,25,3,5,1,3,1,1,3,2,21067,1
53,1,9,2,5,1,3,0,0,3,2,21890,0
43,1,11,3,4,0,3,1,0,2,1,37910,0
60,2,13,3,4,2,3,1,0,4,4,20945,0
51,3,7,2,4,0,3,0,0,2,1,38195,0
34,1,21,3,4,0,3,3,1,2,1,21114,1
44,3,23,2,4,0,3,0,1,3,1,34742,0
34,1,9,2,4,1,5,0,0,3,2,21385,1
53,3,9,1,5,1,3,2,1,2,2,37746,0
33,3,11,1,4,4,4,0,0,3,0,22609,0
33,1,7,2,5,0,3,3,1,5,1,22408,1
40,1,7,3,4,1,3,0,0,3,2,20910,0
33,3,33,3,4,1,3,0,0,4,2,23143,0
42,1,26,2,4,1,5,1,0,2,2,21750,0
41,1,31,3,4,4,3,0,0,3,0,21997,0
46,1,7,2,3,0,3,0,0,4,1,37880,0
32,1,10,3,4,2,3,2,0,4,4,32353,0
34,1,12,2,5,3,3,0,0,2,3,21589,0
35,1,9,3,5,0,5,0,0,4,1,24635,0
38,1,7,3,5,1,5,0,0,4,2,22598,0
46,1,14,3,3,0,3,3,0,2,1,25112,0
38,1,17,3,4,3,3,1,0,3,3,28726,1
40,1,9,2,4,3,3,1,0,2,3,29616,0
30,1,22,3,4,1,3,1,0,3,2,21018,0
43,1,24,2,3,1,5,1,1,2,2,25223,0
30,3,27,2,4,2,3,1,0,2,4,25609,0
26,1,7,3,4,4,3,0,0,3,0,23576,0
43,1,9,2,5,1,5,0,1,4,2,21271,0
41,1,9,2,4,1,3,3,0,5,2,38114,0
52,1,7,1,4,1,3,0,0,4,2,21401,0
32,1,36,3,5,1,4,0,0,3,2,22157,1
33,1,14,2,3,0,4,2,0,2,1,21472,0
39,3,9,2,5,0,3,1,0,5,1,23927,0
33,1,9,2,5,1,5,1,0,4,2,20854,0
47,3,9,3,6,0,4,1,1,5,1,35550,0
29,1,9,2,4,0,3,3,0,4,1,22163,1
30,3,9,2,5,2,4,2,0,4,4,25322,0
32,1,30,1,5,1,3,3,0,3,2,24260,0
26,1,12,3,3,0,5,1,0,5,1,22678,0
46,1,27,3,4,1,3,3,1,3,2,32174,0
37,1,13,3,4,0,3,0,0,5,1,21888,0
56,1,7,3,4,4,5,0,1,2,0,37723,0
48,1,36,2,4,0,4,2,1,3,1,30527,1
29,1,16,3,4,3,3,0,0,2,3,20748,0
38,3,13,2,4,0,3,0,0,3,1,25180,0
22,1,10,3,5,1,3,1,0,5,2,21908,0
38,1,7,2,4,4,3,2,1,3,0,32281,0
36,1,29,3,3,0,4,2,0,5,1,30674,0
39,3,14,3,3,1,5,3,1,3,2,24283,0
27,1,7,1,4,1,4,0,0,5,2,25075,0
51,1,11,3,4,3,4,1,0,5,3,37822,0
54,1,10,2,4,1,3,0,1,5,2,36262,0
43,3,7,2,4,1,3,0,0,3,2,23585,0
30,3,9,2,4,3,3,0,0,2,3,23232,0
56,1,27,2,4,1,3,1,1,2,2,24093,0
27,1,18,1,4,0,5,0,1,3,1,23419,0
38,1,7,2,4,1,3,0,0,2,2,20793,0
45,1,31,2,4,3,3,1,1,5,3,21839,1
39,1,30,2,4,0,3,1,0,3,1,24423,0
27,1,23,2,4,3,4,0,1,2,3,21051,1
29,1,15,3,4,4,3,0,0,4,0,21988,0
50,1,17,2,4,0,5,2,1,3,1,37343,0
37,1,10,1,4,4,4,2,0,2,0,23163,0
32,3,12,3,4,1,4,0,0,3,2,21467,0
27,3,11,2,5,0,3,2,1,2,1,24506,1
38,1,16,1,4,1,3,0,1,2,2,21004,0
43,3,33,2,4,1,4,3,0,3,2,32203,0
19,1,10,3,4,1,3,1,0,4,2,20098,1
36,3,23,3,4,1,4,3,0,2,2,26698,0
37,1,25,3,3,0,3,0,0,5,1,22366,0
52,1,9,3,6,1,4,0,0,2,2,24160,0
42,3,9,2,4,3,4,0,0,3,3,34693,0
19,3,,3,5,2,3,0,0,2,4,19878,0
29,1,23,3,3,1,5,0,0,5,2,24339,0
32,3,14,3,3,1,3,3,0,2,2,25607,0
40,1,7,2,3,2,3,0,0,3,4,28291,0
37,1,31,2,4,1,4,1,0,3,2,24352,0
33,3,14,3,5,1,3,0,0,3,2,24162,0
39,1,32,2,5,1,4,3,0,3,2,30739,0
59,1,7,2,6,3,3,0,1,2,3,24338,0
32,1,12,2,4,1,3,0,1,4,2,23499,0
32,2,9,3,5,1,5,0,0,3,2,25088,0
46,1,14,2,4,0,5,0,0,2,1,23888,0
32,1,9,2,4,0,3,3,1,4,1,21373,0
34,1,12,3,4,1,4,1,0,3,2,30556,0
40,1,17,3,4,1,5,0,1,3,2,35746,0
44,1,17,3,4,1,3,1,0,5,2,21133,0
50,1,7,2,5,3,3,1,1,3,3,32642,0
53,1,15,3,5,3,4,3,0,2,3,23619,1
28,1,12,3,4,1,4,1,1,3,2,21156,0
33,3,15,1,5,3,4,3,1,2,3,23906,0
28,3,9,2,4,0,3,1,1,4,1,23156,0
32,3,14,3,4,1,3,3,0,2,2,26225,0
33,1,9,3,3,1,3,3,0,3,2,23733,0
29,1,9,2,6,4,3,2,1,3,0,22142,1
31,1,35,2,4,1,3,0,0,3,2,24453,0
32,1,14,1,5,0,3,1,0,2,1,27621,0
40,1,6,3,5,0,3,0,0,5,1,37950,0
40,3,10,3,4,3,3,0,1,4,3,23916,1
34,3,17,3,5,1,3,1,0,3,2,23360,0
48,1,12,1,4,1,3,0,0,2,2,36978,0
44,1,17,2,5,1,3,0,0,3,2,23935,0
28,3,7,2,4,1,4,3,1,2,2,25027,0
55,1,27,1,4,0,3,2,0,4,1,23547,0
44,1,14,3,4,1,5,3,0,5,2,28663,0
46,1,15,3,4,3,3,0,0,3,3,22375,0
41,3,7,3,6,1,3,0,1,3,2,26135,0
30,1,15,2,6,0,5,0,1,3,1,20797,1
30,1,16,3,5,0,3,3,0,2,1,22661,0
31,3,12,3,5,0,3,3,0,2,1,24796,0
28,3,15,3,4,0,4,0,0,2,1,24892,0
38,1,12,3,4,1,3,0,0,3,2,25025,0
39,1,22,3,5,1,3,3,1,5,2,30188,0
32,1,14,1,4,3,3,2,1,4,3,25821,0
30,3,17,3,5,1,4,0,1,5,2,26946,0
36,1,12,2,4,0,4,3,0,3,1,26773,0
24,1,33,2,4,0,3,3,0,2,1,21582,0
42,1,13,2,5,0,4,2,1,3,1,24710,0
48,3,11,2,4,1,3,3,0,4,2,21654,0
43,1,30,3,4,0,3,1,0,3,1,34670,0
30,3,9,2,4,1,3,3,0,2,2,23327,0
43,2,9,2,4,3,3,2,1,4,3,21374,0
33,1,9,2,4,1,4,0,0,4,2,21048,0
49,3,36,2,4,0,3,0,0,4,1,31182,0
38,1,13,3,3,1,5,3,1,3,2,24652,0
31,3,32,2,4,4,3,2,1,3,0,23414,0
27,3,7,3,4,1,3,1,0,5,2,23974,0
43,1,9,1,5,0,3,0,0,2,1,25459,0
22,3,7,1,5,0,4,3,1,5,1,20852,1
37,3,7,3,4,0,3,0,0,2,1,25331,0
37,3,10,3,5,3,3,0,0,2,3,28377,0
58,1,7,1,4,0,3,2,0,3,1,25433,0
41,1,17,2,3,0,3,1,1,3,1,20891,0
22,3,16,3,4,1,3,1,0,4,2,21288,0
34,3,12,2,4,0,3,1,1,2,1,21529,1
38,1,17,2,4,1,5,3,0,2,2,22130,0
47,1,14,2,4,4,3,1,0,5,0,23936,0
42,3,11,3,4,1,4,0,0,3,2,28033,1
51,1,17,3,5,2,3,0,0,5,4,29174,0
41,3,29,3,5,1,3,0,1,3,2,25058,1
32,1,16,3,5,1,4,0,1,3,2,21335,0
22,3,19,3,3,0,4,0,0,5,1,21394,1
30,1,30,2,4,1,3,1,0,3,2,20879,0
36,1,16,2,5,1,4,3,0,2,2,25218,0
28,1,7,3,4,1,4,0,0,3,2,22494,0
29,3,16,2,4,0,3,0,0,3,1,23931,0
50,1,14,2,5,2,3,1,0,2,4,29643,0
52,3,21,2,4,4,3,0,0,3,0,23614,0
37,1,9,1,4,1,3,3,0,5,2,21221,0
35,3,26,3,3,3,3,0,1,2,3,23982,1
56,1,9,3,4,1,3,1,1,5,2,35337,0
25,3,17,3,4,0,3,0,1,2,1,22938,0
31,3,9,3,4,3,4,0,0,3,3,21154,0
27,1,10,2,4,0,5,0,0,3,1,21780,1
23,1,18,2,4,4,4,0,0,2,0,20922,0
37,3,9,2,5,1,3,1,0,2,2,26274,0
31,1,11,2,4,1,3,3,1,4,2,20963,1
38,1,21,2,4,2,5,0,0,4,4,21712,0
41,3,9,3,4,1,4,1,0,2,2,24393,0
43,1,7,1,4,1,5,0,0,3,2,21254,0
38,1,17,1,4,0,4,3,1,5,1,22875,0
44,1,19,3,5,0,4,1,0,3,1,33014,0
41,1,9,2,5,0,3,0,0,5,1,22126,0
55,1,12,2,4,2,5,0,0,4,4,38084,0
35,3,11,2,4,0,3,1,0,2,1,25216,0
32,1,14,2,4,0,5,0,0,2,1,22984,0
44,1,28,3,4,3,3,0,0,4,3,20936,0
44,1,15,1,4,0,3,0,1,2,1,23200,0
26,3,11,1,5,0,3,2,1,2,1,23165,0
38,1,32,2,4,3,3,0,1,3,3,23127,0
32,1,7,3,5,4,5,1,0,4,0,20896,0
40,1,7,2,4,4,3,0,1,3,0,37875,0
57,3,13,3,3,0,5,2,0,3,1,31890,0
31,3,19,3,4,3,3,0,0,2,3,25255,0
42,3,7,3,3,1,5,1,0,3,2,27070,0
29,1,24,2,4,4,5,0,0,2,0,23236,0
26,1,10,2,4,0,5,3,0,5,1,22709,1
53,1,10,2,5,1,3,3,1,2,2,26647,0
46,1,17,2,4,0,3,1,0,5,1,21332,0
53,1,11,3,4,3,3,0,0,5,3,35233,0
43,1,36,2,4,3,3,1,0,3,3,23234,0
31,1,9,3,6,3,3,0,0,2,3,24769,0
61,1,14,3,4,0,5,1,0,5,1,38244,0
47,1,25,3,4,0,3,3,0,5,1,23488,0
43,1,35,2,5,3,3,0,0,3,3,23201,0
25,3,7,2,4,3,4,0,1,4,3,21880,1
35,3,13,2,6,3,3,1,0,4,3,21029,1
39,1,9,2,4,0,3,0,1,5,1,20380,0
41,3,9,3,4,3,3,2,0,3,3,36719,0
27,1,30,1,4,0,3,3,0,3,1,21564,0
31,1,10,3,4,1,3,0,0,3,2,20775,0
30,1,10,2,5,4,3,2,0,2,0,30613,0
30,1,32,2,5,1,4,3,0,3,2,21224,1
20,2,9,3,5,1,3,0,0,3,2,21242,1
31,3,29,2,4,4,5,2,0,2,0,27090,0
58,3,36,2,5,0,3,0,0,3,1,32796,0
51,1,36,2,5,1,3,3,0,5,2,35724,0
31,1,9,3,4,3,3,0,0,4,3,21242,0
61,3,35,2,5,1,5,0,0,2,2,28944,0
48,1,9,2,4,0,3,1,0,2,1,23748,0
47,1,9,1,4,1,3,1,0,5,2,36539,0
36,1,29,3,6,4,3,1,0,4,0,22908,0
55,1,15,2,4,3,3,1,0,2,3,22458,0
35,1,9,3,5,0,3,2,0,5,1,21446,0
47,3,17,2,5,3,3,1,1,2,3,27749,0
32,1,16,2,4,1,4,3,0,3,2,29326,0
34,1,22,3,4,1,3,1,1,5,2,32288,1
34,1,17,3,6,1,3,3,0,5,2,22086,1
31,3,14,2,4,1,4,3,0,2,2,21661,0
36,1,23,1,4,0,3,2,1,2,1,26310,0
32,1,27,1,4,3,3,3,0,3,3,28502,1
35,2,30,3,4,3,5,0,1,3,3,28628,1
43,1,12,2,4,4,3,0,0,3,0,20771,0
37,3,17,3,4,3,3,1,0,2,3,28658,0
23,1,11,1,5,1,3,1,0,5,2,22572,1
49,3,9,2,4,1,3,0,0,5,2,22729,0
56,3,25,3,4,0,4,0,0,2,1,35513,0
42,3,17,3,4,1,3,0,0,2,2,24908,0
36,3,7,2,4,1,3,0,0,3,2,23395,0
41,1,13,2,4,2,3,1,0,5,4,31915,0
40,1,15,3,4,0,3,0,0,2,1,22433,0
32,3,9,3,4,1,3,0,1,5,2,25260,0
43,1,31,2,4,0,5,0,1,2,1,26084,0
46,3,9,3,4,2,4,0,0,5,4,23483,0
27,2,24,3,4,0,3,0,1,5,1,21419,1
30,1,26,2,4,0,3,0,0,5,1,22940,0
34,1,7,2,3,0,3,0,0,2,1,34862,0
32,3,14,2,5,0,3,0,0,3,1,30235,0
19,3,12,3,4,1,4,1,1,4,2,20556,1
41,3,35,2,6,1,5,3,0,5,2,29610,0
42,1,9,3,5,1,3,1,1,2,2,25489,0
27,3,36,3,4,0,3,1,0,5,1,22984,0
36,3,7,3,4,1,3,0,0,4,2,23537,0
35,3,28,2,3,0,3,3,0,3,1,24015,0
27,1,31,2,6,1,3,0,1,3,2,21018,1
38,1,7,2,4,4,3,1,0,5,0,26169,0
47,1,25,2,4,0,3,3,0,3,1,29205,0
42,3,9,3,4,1,5,1,0,5,2,35273,0
38,3,16,2,4,4,4,0,0,2,0,27512,0
53,1,13,2,4,1,5,3,1,4,2,24255,0
33,3,18,1,3,0,3,1,0,3,1,23385,1
25,3,31,3,4,0,3,1,0,4,1,21078,0
39,1,17,1,4,0,3,3,0,3,1,28502,0
38,1,7,2,4,2,4,0,0,2,4,25125,0
50,1,25,3,5,0,3,0,1,3,1,38180,0
25,1,30,3,3,1,3,1,1,4,2,21403,0
27,3,35,2,4,1,4,0,0,3,2,24950,0
25,1,24,3,5,0,4,1,0,3,1,20805,0
51,2,10,3,4,1,4,3,0,2,2,36878,0
26,3,20,2,4,0,3,0,0,3,1,20774,0
25,1,14,2,4,1,3,0,1,4,2,21564,1
31,3,19,2,5,0,5,0,0,5,1,20711,1
35,1,7,2,5,3,3,0,1,2,3,22300,0
32,3,20,3,4,1,5,0,0,2,2,22911,1
36,1,32,2,5,1,3,3,0,2,2,22359,0
32,3,13,2,3,1,3,1,0,5,2,24138,0
28,1,13,3,5,3,3,0,0,2,3,20865,0
38,3,9,3,4,1,3,1,1,3,2,28280,0
21,1,7,3,5,0,4,2,0,4,1,21514,0
43,1,9,3,4,0,3,2,0,2,1,22767,0
44,1,13,2,5,0,3,3,1,3,1,35305,0
39,1,7,2,4,0,5,0,0,2,1,21297,0
44,1,16,3,4,0,3,0,1,3,1,24357,0
49,1,7,2,5,1,5,0,0,4,2,34080,0
45,2,7,3,5,1,3,3,0,5,2,24663,0
35,3,21,2,4,0,3,1,1,5,1,21257,0
28,3,9,3,4,1,5,0,0,5,2,21719,1
22,3,29,3,4,1,3,1,0,2,2,22125,0
45,1,10,2,4,0,3,3,1,2,1,38191,0
23,1,13,3,4,0,3,0,0,2,1,21451,0
34,3,15,3,4,3,3,3,0,2,3,25782,0
33,1,16,2,4,1,3,3,1,5,2,25000,0
31,1,10,1,4,1,3,3,0,3,2,20761,0
54,3,7,3,4,1,5,3,0,2,2,27059,0
35,1,7,1,4,1,3,0,0,3,2,21369,0
46,3,33,2,4,1,5,3,0,2,2,22964,1
27,1,13,2,4,3,3,0,1,2,3,21337,0
38,1,10,2,4,3,3,2,0,2,3,28112,0
30,3,10,3,4,1,3,3,0,2,2,24239,0
36,1,13,2,6,3,3,0,0,5,3,25324,0
34,1,13,2,4,4,3,0,0,5,0,26403,0
55,2,26,2,4,2,4,1,0,3,4,29403,0
37,1,16,3,5,1,4,3,1,4,2,27525,0
28,1,10,2,5,3,3,1,0,2,3,20723,0
21,1,,2,4,2,3,0,1,5,4,19687,1
34,1,10,3,4,0,5,0,1,5,1,22026,1
36,1,10,2,,0,3,2,0,2,1,19959,0
24,1,11,2,3,3,5,0,0,4,3,21497,0
26,3,15,2,3,3,4,3,0,4,3,23529,0
39,3,14,3,5,0,3,3,0,2,1,22706,0
30,1,7,3,6,4,3,1,0,2,0,21398,0
49,3,9,3,3,1,4,1,0,3,2,26798,0
28,3,10,2,3,0,3,3,1,2,1,23325,0
38,1,17,3,3,0,3,1,0,4,1,23358,0
51,1,35,2,3,1,3,0,1,2,2,21899,0
35,1,16,3,5,1,4,3,0,2,2,27299,0
25,3,10,3,4,0,3,0,0,2,1,23255,1
40,1,9,2,5,1,3,0,0,2,2,23231,0
33,3,17,3,4,4,3,0,0,4,0,24074,0
51,3,15,3,4,0,3,2,1,5,1,25474,1
39,1,7,3,3,1,3,3,0,2,2,26303,0
28,1,7,3,4,0,5,1,0,4,1,26090,0
33,1,10,2,4,1,3,2,0,2,2,29837,0
48,3,21,2,4,1,5,1,0,2,2,23638,0
41,3,12,2,5,1,5,0,1,5,2,29153,0
54,1,14,3,3,0,3,0,0,2,1,33492,0
42,2,17,2,5,1,3,1,0,2,2,37819,0
61,3,23,3,4,4,5,0,0,4,0,24083,0
28,1,17,2,4,0,5,3,0,3,1,27471,0
42,2,7,3,5,1,3,3,0,2,2,37867,0
51,3,15,1,4,1,4,3,0,2,2,22553,0
29,1,7,3,6,0,4,3,1,2,1,20894,1
37,1,15,2,3,1,5,3,0,3,2,30391,0
39,1,7,2,4,1,3,3,1,2,2,26539,0
45,1,31,3,6,2,3,0,0,3,4,22386,0
48,3,10,2,4,3,3,3,1,5,3,32448,0
31,3,34,3,4,0,3,0,0,3,1,23982,0
30,3,17,2,4,0,3,1,0,4,1,21320,0
43,1,26,3,3,1,3,0,1,3,2,21437,1
44,3,22,1,5,1,3,3,0,5,2,25482,0
35,1,15,2,4,0,3,3,0,4,1,24820,0
24,1,16,3,4,1,5,1,0,3,2,21178,0
40,2,10,3,3,1,4,0,0,2,2,25067,0
57,1,16,2,4,0,3,1,0,4,1,29781,0
41,1,9,2,5,1,3,3,1,3,2,21020,0
28,1,14,3,5,0,5,3,0,3,1,25489,0
30,3,17,2,4,0,4,0,0,2,1,20975,0
54,1,13,2,4,0,3,0,0,5,1,21128,0
36,1,9,3,4,1,5,0,0,4,2,23771,0
33,1,31,2,4,1,3,0,0,4,2,23987,0
39,1,9,2,4,2,3,1,1,4,4,21735,0
35,1,15,2,4,0,5,0,0,5,1,23799,0
53,3,10,2,5,0,5,1,0,5,1,35534,0
34,1,7,2,4,1,3,0,1,3,2,21364,1
26,3,33,3,4,4,3,0,0,4,0,24858,0
46,3,9,2,6,0,3,0,0,5,1,25310,0
24,1,17,3,3,3,3,0,0,2,3,22183,0
48,3,34,3,2,1,3,3,1,4,2,25075,1
35,3,9,2,4,4,3,0,0,5,0,24952,0
56,1,9,2,4,1,,0,1,2,2,38537,1
37,3,15,2,5,0,5,0,0,2,1,26265,0
53,1,26,2,4,2,3,2,0,3,4,22936,0
27,1,7,2,6,0,3,2,0,4,1,23042,0
30,1,34,2,4,1,3,0,0,2,2,23013,0
27,3,15,3,5,0,5,3,0,3,1,24004,1
35,1,7,2,2,0,3,0,0,2,1,21958,0
55,1,26,2,4,1,5,0,1,3,2,24163,0
28,3,6,3,4,1,3,3,0,3,2,23020,0
38,1,17,3,4,1,5,3,1,3,2,21460,0
39,1,9,2,2,0,5,2,1,2,1,24658,0
35,1,9,2,5,1,5,0,0,2,2,23059,0
36,3,15,2,4,1,3,1,0,3,2,21250,0
31,1,7,2,6,0,3,2,0,4,1,22511,0
41,1,9,3,2,3,4,0,0,3,3,22922,0
35,3,15,3,4,1,5,3,0,2,2,25178,0
43,1,15,2,4,4,3,0,0,5,0,37108,0
24,1,13,1,2,3,5,1,1,3,3,20279,1
25,1,16,2,5,3,4,2,0,5,3,21372,0
53,1,18,3,4,1,3,0,0,2,2,21827,0
51,1,9,2,4,0,3,0,0,2,1,36317,0
30,1,7,3,5,0,5,0,1,2,1,20997,1
34,1,14,3,4,0,3,0,0,4,1,30369,0
34,3,23,3,4,4,5,0,0,3,0,24002,1
48,1,9,3,4,1,3,3,1,4,2,35430,0
37,1,7,3,4,0,4,3,0,5,1,23906,0
30,1,30,3,2,1,3,1,0,2,2,21378,0
59,1,9,3,4,0,4,2,1,3,1,37924,1
36,1,7,2,2,1,3,0,0,3,2,21184,0
43,1,7,2,5,1,3,1,1,3,2,24740,0
29,1,9,2,4,0,3,1,0,3,1,23060,1
37,2,20,3,4,3,4,0,0,3,3,20821,0
33,1,11,3,5,3,3,1,0,4,3,24840,0
41,1,23,3,5,1,3,0,0,5,2,23772,0
31,1,9,3,5,4,3,0,1,2,0,25555,0
46,1,9,3,5,1,3,1,0,3,2,20952,0
43,1,36,3,4,0,4,1,0,3,1,23112,0
39,1,19,2,5,1,5,0,0,5,2,24966,0
35,1,23,2,5,0,3,0,0,5,1,21231,0
50,3,18,3,4,0,3,2,0,4,1,26332,1
56,3,9,2,4,0,3,0,0,2,1,23838,1
44,1,21,2,4,1,5,0,0,5,2,35837,0
28,1,12,2,5,3,3,0,1,3,3,31486,0
36,1,14,2,4,0,3,1,0,3,1,28899,0
29,3,9,2,4,0,4,1,1,3,1,23457,0
35,2,10,3,4,1,3,0,0,2,2,22415,0
27,1,12,1,5,0,3,0,1,2,1,21044,1
28,1,10,2,4,0,3,0,0,2,1,20384,0
52,3,33,2,4,1,3,0,0,3,2,34985,0
45,1,11,3,4,0,4,0,0,2,1,24611,0
26,1,9,2,2,1,5,0,0,2,2,22102,0
34,3,7,2,2,0,5,0,0,4,1,22715,0
36,1,34,3,5,0,5,1,0,4,1,21237,0
37,3,7,3,4,4,3,0,1,3,0,24879,0
33,3,20,1,4,3,3,0,0,2,3,23081,0
31,1,12,3,5,0,3,0,0,5,1,22439,0
54,3,14,2,5,4,3,2,1,2,0,29612,0
46,3,16,2,4,1,5,0,1,2,2,29439,0
33,1,15,3,2,1,3,0,0,3,2,23853,0
53,1,32,3,5,3,3,3,0,5,3,32504,0
38,3,23,2,5,4,3,1,0,5,0,25012,0
29,2,15,2,5,1,3,0,0,2,2,23614,0
23,1,7,2,5,0,3,1,0,2,1,23453,0
45,1,15,2,2,0,3,3,1,3,1,21496,0
43,1,9,3,4,0,3,1,1,2,1,21193,0
37,2,15,2,5,0,5,0,0,2,1,21020,0
26,3,10,3,4,1,5,3,1,4,2,22872,0
36,1,16,2,5,0,3,1,1,4,1,29363,0
36,1,32,2,4,1,4,1,1,3,2,20700,1
33,1,7,3,4,0,3,2,0,5,1,20992,0
26,3,11,2,5,0,5,3,0,3,1,22934,0
50,1,7,2,4,1,5,0,0,4,2,22258,0
25,1,11,2,5,0,3,3,0,3,1,21840,0
33,3,12,2,4,1,4,0,0,3,2,25202,0
39,3,16,2,5,0,4,1,0,4,1,21577,0
43,1,10,3,2,0,3,1,1,5,1,23909,0
32,1,18,3,4,0,3,0,1,3,1,21034,0
30,3,7,2,5,0,3,2,1,2,1,21478,1
54,3,15,2,4,0,3,1,0,3,1,30514,0
36,1,32,3,5,1,4,3,0,3,2,29581,0
38,3,28,2,4,0,3,3,0,2,1,21651,0
54,1,30,1,4,3,3,1,0,5,3,32953,0
44,1,7,2,4,0,3,0,0,2,1,24240,0
48,3,9,2,4,1,3,0,1,2,2,23215,0
38,3,26,2,4,3,4,0,1,5,3,26320,0
51,1,9,3,4,0,5,0,0,5,1,36602,0
40,2,9,3,5,1,3,0,0,3,2,23882,0
34,2,10,2,4,0,4,3,1,5,1,20955,0
33,1,32,1,4,3,3,0,1,5,3,21473,1
30,1,14,2,5,0,3,0,0,5,1,21210,0
45,1,16,3,4,0,5,0,1,3,1,21237,0
29,3,12,3,4,3,3,1,0,3,3,23586,0
59,1,9,3,5,1,3,3,1,2,2,21058,1
44,1,15,3,4,0,4,3,0,3,1,23443,0
21,3,9,3,5,0,3,2,0,4,1,20722,1
22,1,25,2,4,0,3,2,0,3,1,21371,1
37,1,21,1,4,0,3,3,1,5,1,25264,0
48,3,9,3,5,1,3,0,1,2,2,21972,0
23,1,10,3,4,0,3,1,1,5,1,22849,1
42,1,9,3,6,1,3,0,1,3,2,21456,1
29,1,16,2,4,3,3,0,0,3,3,21055,0
40,1,13,2,4,1,5,3,1,2,2,21082,1
28,1,11,2,4,3,3,0,0,2,3,20996,0
35,1,17,2,4,1,4,0,0,2,2,20686,0
43,3,21,1,5,0,3,0,0,3,1,24922,0
34,1,7,3,5,1,5,0,1,4,2,21477,0
59,1,12,2,5,4,4,0,1,5,0,29230,0
32,3,14,1,5,0,3,2,0,4,1,21007,0
36,1,28,3,4,4,3,1,1,3,0,22692,0
