CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
201222,24,Self Enquiry,2,28,Salaried,Male,2,5,Basic,3,Married,2,0,1,0,1,Executive,16555,1
201223,47,Company Invited,3,15,Salaried,Male,2,5,Super Deluxe,3,Married,1,0,5,1,1,AVP,27936,1
201224,26,Self Enquiry,1,23,Small Business,Male,3,5,Basic,3,Married,2,0,3,0,2,Executive,17305,0
201225,45,Self Enquiry,1,34,Large Business,Female,2,4,Super Deluxe,4,Single,2,0,3,1,0,AVP,31704,0
201226,,Company Invited,1,16,Salaried,Male,2,3,Basic,3,Married,7,0,1,0,0,Executive,18433,0
201227,,Self Enquiry,1,8,Salaried,Male,3,3,Basic,3,Married,2,0,5,0,2,Executive,18477,0
201228,41,Company Invited,2,10,Salaried,Male,2,5,Deluxe,4,Married,7,0,5,0,1,Manager,21430,0
201229,40,Self Enquiry,1,14,Salaried,Female,3,3,Deluxe,5,Married,3,1,1,0,0,Manager,21516,0
201230,,Self Enquiry,1,35,Small Business,Male,3,3,Basic,5,Married,2,0,4,1,1,Executive,,0
201231,46,Self Enquiry,1,19,Salaried,Male,2,3,Deluxe,4,Single,7,0,4,1,0,Manager,20562,0
201232,35,Self Enquiry,1,33,Salaried,Male,2,3,Deluxe,3,Married,3,0,5,0,1,Manager,21883,0
201233,30,Self Enquiry,1,22,Salaried,Male,2,3,Basic,3,Married,2,0,1,0,0,Executive,17862,0
201234,47,Company Invited,3,8,Small Business,Male,2,,Deluxe,4,Married,1,0,1,0,1,Manager,19978,0
201235,46,Self Enquiry,3,8,Salaried,Male,3,3,Standard,3,Married,5,1,3,0,2,Senior Manager,25368,0
201236,36,Self Enquiry,3,19,Small Business,Male,3,4,Deluxe,5,Married,6,1,1,1,0,Manager,21134,1
201237,32,Self Enquiry,3,6,Salaried,Male,2,5,Deluxe,4,Unmarried,7,0,3,0,1,Manager,21735,1
201238,23,Self Enquiry,1,10,Small Business,Female,2,3,Basic,4,Single,2,0,3,1,1,Executive,18295,0
201239,31,Company Invited,1,30,Large Business,Female,1,3,Deluxe,3,Single,3,0,1,1,0,Manager,20238,0
201240,39,Company Invited,1,6,Salaried,Male,3,3,Deluxe,3,Married,2,1,5,1,2,Manager,21472,0
201241,32,Self Enquiry,3,25,Salaried,Male,3,5,Standard,3,Married,4,0,3,1,2,Senior Manager,24610,0
201242,40,Self Enquiry,3,13,Small Business,Male,2,3,King,4,Single,2,0,4,1,,VP,34833,0
201243,45,Self Enquiry,2,10,Salaried,Female,2,5,Standard,3,Married,5,0,1,1,1,Senior Manager,24756,0
201244,30,Company Invited,1,8,Large Business,Female,3,,Basic,5,Single,1,0,3,0,1,Executive,19968,0
201245,24,Company Invited,2,16,Small Business,Male,2,3,Basic,3,Married,1,0,4,1,1,Executive,17145,0
201246,30,Company Invited,2,14,Salaried,Female,3,4,Basic,3,Married,7,0,5,1,2,Executive,17180,1
201247,31,Self Enquiry,3,11,Large Business,Male,2,3,Deluxe,3,Married,2,0,5,0,1,Manager,23346,0
201248,,Self Enquiry,1,14,Small Business,Female,3,3,Basic,3,Single,2,0,4,1,2,Executive,18445,0
201249,29,Self Enquiry,3,15,Small Business,Female,2,5,Basic,4,Single,2,0,1,1,1,Executive,17760,1
201250,29,Company Invited,1,6,Salaried,Male,3,1,Deluxe,3,Unmarried,1,1,3,0,1,Manager,21294,0
201251,30,Self Enquiry,3,21,Small Business,Male,3,4,Standard,5,Married,3,0,1,0,2,Senior Manager,22140,0
201252,34,Self Enquiry,1,8,Small Business,Male,3,1,Basic,3,Married,1,1,1,0,1,Executive,17932,0
201253,33,Company Invited,3,8,Small Business,Female,3,3,Deluxe,4,Single,1,0,1,0,0,Manager,20147,0
201254,49,Self Enquiry,3,,Small Business,Female,3,3,Deluxe,3,Single,4,0,4,0,1,Manager,19507,0
201255,33,Self Enquiry,3,22,Salaried,Fe Male,3,3,Standard,5,Unmarried,3,1,5,0,0,Senior Manager,23564,1
201256,38,Company Invited,1,8,Small Business,Female,3,4,Basic,4,Married,5,0,3,0,0,Executive,17468,0
201257,31,Self Enquiry,3,22,Small Business,Male,3,3,Standard,3,Married,3,0,5,1,0,Senior Manager,23161,1
201258,29,Self Enquiry,1,10,Large Business,Female,3,4,Basic,5,Married,2,0,4,0,0,Executive,17109,0
201259,30,Self Enquiry,1,22,Salaried,Male,2,1,Deluxe,3,Married,4,0,1,1,0,Manager,20294,0
201260,32,Company Invited,1,11,Large Business,Male,3,3,Basic,4,Single,3,0,3,1,1,Executive,17718,0
201261,38,Self Enquiry,1,24,Small Business,Male,2,5,Deluxe,3,Married,4,1,5,0,1,Manager,20811,0
201262,43,Company Invited,1,23,Large Business,Male,2,4,Basic,3,Married,1,1,5,1,1,Executive,17437,1
201263,42,Self Enquiry,1,18,Small Business,Male,2,3,Basic,4,Married,1,0,1,1,1,Executive,17766,0
201264,55,Self Enquiry,1,8,Small Business,Male,2,4,King,5,Married,1,0,5,0,1,VP,34038,0
201265,33,Company Invited,1,10,Large Business,Male,2,3,Deluxe,4,Married,6,0,1,0,0,Manager,18055,0
201266,41,Self Enquiry,1,15,Salaried,Male,3,3,Basic,5,Married,2,0,5,1,1,Executive,17289,0
201267,,Company Invited,3,16,Salaried,Male,2,3,Deluxe,3,Married,2,1,1,1,1,Manager,,0
201268,53,Company Invited,1,6,Small Business,Female,2,4,Super Deluxe,3,Married,5,1,1,0,0,AVP,27965,0
201269,,Self Enquiry,2,8,Salaried,Male,3,3,Basic,3,Single,1,0,1,0,0,Executive,18539,0
201270,34,Self Enquiry,3,9,Salaried,Female,2,5,Deluxe,3,Single,6,0,1,1,0,Manager,21029,0
201271,21,Self Enquiry,3,13,Small Business,Male,2,3,Basic,4,Single,2,0,5,1,1,Executive,17679,1
201272,,Self Enquiry,1,12,Salaried,Female,2,4,Basic,3,Married,2,0,3,0,1,Executive,18702,0
201273,22,Self Enquiry,1,14,Small Business,Female,3,3,Basic,5,Married,2,1,3,0,1,Executive,17398,1
201274,31,Self Enquiry,3,35,Small Business,Female,3,4,Deluxe,3,Married,2,0,3,1,0,Manager,20468,0
201275,51,Self Enquiry,1,9,Large Business,Female,2,3,Standard,3,Married,3,0,4,1,1,Senior Manager,28116,0
201276,,Self Enquiry,3,15,Small Business,Male,2,4,Deluxe,4,Married,2,0,4,0,1,Manager,,0
201277,46,Self Enquiry,1,8,Small Business,Male,2,3,King,3,Married,1,1,1,1,1,VP,34328,0
201278,36,Self Enquiry,1,16,Salaried,Male,2,3,Standard,5,Married,1,1,5,1,1,Senior Manager,23321,0
201279,44,Company Invited,1,6,Small Business,Male,2,3,Basic,4,Married,2,1,3,1,1,Executive,17342,1
201280,,Self Enquiry,2,14,Salaried,Male,2,3,Deluxe,4,Married,3,0,3,1,1,Manager,,0
201281,35,Self Enquiry,3,33,Salaried,Male,2,3,Deluxe,3,Single,2,1,5,0,0,Manager,20813,1
201282,33,Self Enquiry,1,14,Salaried,Male,2,1,Basic,5,Married,7,0,3,1,1,Executive,18143,0
201283,28,Self Enquiry,1,6,Salaried,Male,2,3,Basic,3,Married,2,0,1,0,0,Executive,17044,0
201284,39,Self Enquiry,1,16,Small Business,Male,3,3,Standard,3,Unmarried,1,0,3,1,0,Senior Manager,28464,0
201285,46,Company Invited,3,32,Salaried,Male,3,4,Deluxe,4,Unmarried,1,0,4,1,2,Manager,22991,0
201286,,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Married,5,0,4,1,1,Executive,18377,0
201287,42,Self Enquiry,1,19,Small Business,Male,3,1,Deluxe,5,Married,6,0,4,1,0,Manager,20538,0
201288,35,Company Invited,1,8,Small Business,Male,2,3,Deluxe,3,Married,3,0,3,0,1,Manager,20762,0
201289,38,Company Invited,2,8,Salaried,Male,3,3,Basic,4,Married,6,0,3,1,2,Executive,17592,0
201290,34,Company Invited,1,15,Salaried,Male,3,3,Deluxe,5,Married,5,0,3,0,1,Manager,20346,1
201291,,Self Enquiry,1,16,Small Business,Male,2,3,Deluxe,5,Single,2,0,4,0,0,Manager,,1
201292,,Company Invited,3,26,Salaried,Male,2,3,Deluxe,3,Married,3,0,3,1,0,Manager,,0
201293,43,Company Invited,1,15,Salaried,Male,2,3,Basic,3,Single,5,0,3,0,1,Executive,17438,0
201294,41,Self Enquiry,1,11,Salaried,Male,2,1,Deluxe,4,Unmarried,4,0,5,1,0,Manager,21870,0
201295,41,Self Enquiry,3,10,Small Business,Female,2,3,Standard,3,Married,1,1,1,0,1,Senior Manager,25447,0
201296,30,Self Enquiry,1,16,Small Business,Fe Male,3,3,Standard,3,Unmarried,1,0,4,0,0,Senior Manager,24667,0
201297,26,Self Enquiry,2,26,Small Business,Female,3,3,Basic,4,Married,1,1,3,0,1,Executive,17148,1
201298,46,Self Enquiry,1,27,Small Business,Female,3,3,Deluxe,4,Married,5,0,3,1,2,Manager,23926,1
201299,40,Self Enquiry,1,6,Salaried,Female,2,3,Deluxe,3,Married,5,0,3,0,1,Manager,21513,0
201300,34,Self Enquiry,3,14,Large Business,Male,3,1,Deluxe,3,Married,2,0,1,0,2,Manager,21799,0
201301,58,Company Invited,3,8,Small Business,Male,2,3,Super Deluxe,4,Married,5,0,4,1,0,AVP,17705,0
201302,35,Self Enquiry,1,29,Small Business,Male,3,5,Basic,3,Married,1,0,1,1,0,Executive,17705,0
201303,47,Self Enquiry,1,10,Salaried,Female,3,4,Standard,4,Married,1,1,4,1,2,Senior Manager,25333,0
201304,40,Self Enquiry,1,,Salaried,Female,2,3,Deluxe,5,Married,3,0,1,1,1,Manager,,0
201305,54,Self Enquiry,1,13,Small Business,Female,3,3,Deluxe,3,Married,5,0,3,1,1,Manager,21854,0
201306,31,Company Invited,3,13,Small Business,Female,3,3,Standard,5,Married,3,0,1,1,2,Senior Manager,24637,0
201307,,Self Enquiry,1,6,Small Business,Female,3,3,Basic,5,Married,2,0,1,1,0,Executive,18591,0
201308,38,Self Enquiry,3,8,Small Business,Female,3,5,Deluxe,3,Married,3,1,3,0,0,Manager,20405,0
201309,26,Self Enquiry,3,,Small Business,Male,2,3,Deluxe,3,Single,2,0,1,0,0,Manager,19684,0
201310,58,Company Invited,1,21,Salaried,Male,2,3,Super Deluxe,3,Married,3,1,1,1,0,AVP,30787,0
201311,18,Company Invited,1,20,Small Business,Female,2,3,Basic,3,Single,2,0,5,1,0,Executive,16514,0
201312,31,Self Enquiry,2,24,Salaried,Male,2,1,Basic,5,Married,1,0,1,1,0,Executive,17956,1
201313,29,Self Enquiry,2,19,Salaried,Male,2,4,Basic,5,Married,5,1,5,1,1,Executive,17335,1
201314,45,Company Invited,3,8,Salaried,Female,3,3,Deluxe,3,Married,5,0,1,1,2,Manager,20154,0
201315,36,Self Enquiry,1,8,Salaried,Female,3,3,Deluxe,4,Married,5,1,4,0,0,Manager,21962,0
201316,43,Company Invited,3,8,Salaried,Male,3,3,Deluxe,3,Married,2,0,3,1,2,Manager,20675,0
201317,27,Company Invited,1,11,Salaried,Female,2,3,Basic,3,Single,1,1,1,1,1,Executive,17379,0
201318,,Company Invited,1,26,Small Business,Male,2,3,Basic,3,Married,2,0,3,1,1,Executive,,0
201319,32,Company Invited,3,,Small Business,Male,3,3,Deluxe,3,Single,1,0,3,1,1,Manager,19648,0
201320,42,Company Invited,1,16,Large Business,Male,2,3,Basic,3,Married,4,0,4,1,0,Executive,17936,0
201321,47,Self Enquiry,1,15,Salaried,Female,3,3,Basic,3,Single,5,0,3,1,0,Executive,17105,0
201322,46,Self Enquiry,1,8,Salaried,Male,2,3,Standard,3,Married,4,0,1,1,1,Senior Manager,23578,0
201323,28,Company Invited,2,6,Salaried,Male,2,3,Basic,3,Married,2,0,4,0,1,Executive,17706,0
201324,29,Self Enquiry,1,35,Salaried,Male,3,5,Deluxe,3,Married,1,0,5,1,2,Manager,21384,0
201325,,Self Enquiry,1,14,Salaried,Male,2,3,Basic,3,Single,5,0,1,1,1,Executive,,0
201326,32,Self Enquiry,3,8,Small Business,Male,2,4,Deluxe,4,Unmarried,1,1,1,1,0,Manager,24907,1
201327,46,Self Enquiry,3,9,Large Business,Female,2,1,Super Deluxe,5,Married,3,0,3,1,0,AVP,28225,0
201328,,Self Enquiry,3,29,Small Business,Female,2,4,Deluxe,3,Married,2,0,1,1,1,Manager,18540,0
201329,29,Self Enquiry,2,12,Small Business,Male,2,4,Basic,4,Married,2,0,3,1,1,Executive,17804,0
201330,43,Self Enquiry,1,12,Small Business,Female,2,4,King,3,Married,1,0,3,1,1,VP,34392,0
201331,48,Self Enquiry,1,16,Salaried,Male,3,4,King,4,Married,5,0,3,1,,VP,34665,0
201332,29,Company Invited,1,30,Salaried,Male,3,4,Basic,3,Single,2,1,3,1,2,Executive,17439,1
201333,46,Self Enquiry,3,16,Salaried,Female,3,3,Standard,4,Married,6,0,1,0,2,Senior Manager,22314,1
201334,27,Company Invited,1,,Salaried,Female,3,4,Basic,5,Married,1,0,4,1,0,Executive,19774,0
201335,,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,3,Married,1,0,5,1,0,Manager,,0
201336,55,Self Enquiry,1,8,Large Business,Male,3,4,Basic,3,Married,1,0,5,0,0,Executive,17662,0
201337,28,Self Enquiry,3,9,Small Business,Female,3,3,Basic,4,Married,2,0,1,1,0,Executive,17856,0
201338,30,Self Enquiry,3,15,Small Business,Male,2,3,Basic,3,Single,2,0,5,0,0,Executive,16081,1
201339,22,Self Enquiry,1,13,Salaried,Male,3,3,Basic,4,Single,2,1,3,1,0,Executive,17472,1
201340,36,Self Enquiry,3,16,Large Business,Female,3,4,Deluxe,3,Married,2,1,1,1,2,Manager,20673,0
201341,,Self Enquiry,1,26,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,0,0,Manager,,0
201342,34,Self Enquiry,3,10,Salaried,Male,3,3,Standard,3,Married,3,1,4,0,2,Senior Manager,24713,0
201343,29,Self Enquiry,1,13,Salaried,Male,2,3,Basic,5,Single,4,0,4,0,0,Executive,17062,0
201344,37,Self Enquiry,1,,Small Business,Male,3,3,Deluxe,5,Married,6,1,3,0,0,Manager,,0
201345,35,Self Enquiry,1,,Salaried,Female,2,4,Deluxe,4,Married,1,1,1,1,1,Manager,19788,0
201346,45,Self Enquiry,1,31,Salaried,Female,3,4,Deluxe,3,Married,1,0,4,0,0,Manager,20906,0
201347,,Company Invited,2,8,Salaried,Male,3,4,Deluxe,3,Single,2,0,3,1,0,Manager,,0
201348,40,Self Enquiry,1,6,Salaried,Male,3,3,Super Deluxe,5,Married,3,0,3,1,2,AVP,31823,0
201349,26,Self Enquiry,1,6,Salaried,Female,2,4,Basic,3,Married,2,1,4,0,0,Executive,17933,0
201350,27,Self Enquiry,3,8,Small Business,Female,2,1,Deluxe,3,Unmarried,1,0,1,0,1,Manager,21500,0
201351,48,Company Invited,1,28,Small Business,Female,2,3,Super Deluxe,3,Married,4,0,5,0,0,AVP,32174,0
201352,44,Self Enquiry,1,6,Salaried,Male,3,,Deluxe,5,Married,3,0,3,1,2,Manager,20033,0
201353,34,Company Invited,1,22,Large Business,Male,2,5,Basic,5,Married,2,1,3,1,0,Executive,17307,1
201354,56,Self Enquiry,1,30,Salaried,Male,3,3,Basic,3,Single,2,0,3,0,0,Executive,17587,1
201355,36,Self Enquiry,3,23,Small Business,Male,2,4,Deluxe,4,Married,3,0,4,1,0,Manager,20507,0
201356,41,,3,,Small Business,Female,2,3,Deluxe,4,Married,6,0,3,1,1,Manager,,0
201357,42,Self Enquiry,1,12,Small Business,Male,2,3,Standard,5,Married,1,0,3,1,0,Senior Manager,28348,0
201358,31,Self Enquiry,3,16,Small Business,Female,2,3,Deluxe,3,Married,3,1,1,0,0,Manager,21583,0
201359,34,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Married,4,1,3,0,0,Manager,23103,0
201360,,Self Enquiry,1,10,Small Business,Female,3,1,Basic,3,Married,1,0,5,1,2,Executive,,0
201361,26,Company Invited,1,12,Salaried,Male,3,1,Basic,3,Married,1,0,4,1,1,Executive,17544,0
201362,45,Company Invited,1,6,Small Business,Male,2,3,Deluxe,3,Single,5,0,1,1,1,Manager,20399,0
201363,33,Self Enquiry,3,16,Small Business,Male,2,3,Deluxe,3,Single,2,0,1,0,0,Manager,20487,0
201364,28,Company Invited,3,6,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,0,0,Manager,21834,0
201365,29,Company Invited,3,30,Large Business,Male,2,1,Basic,5,Single,2,0,3,1,1,Executive,16091,1
201366,39,Company Invited,3,27,Salaried,Female,2,5,Deluxe,3,Married,7,0,5,0,0,Manager,20736,0
201367,27,Self Enquiry,1,8,Large Business,Male,2,3,Basic,4,Married,2,0,4,1,1,Executive,17226,0
201368,34,Company Invited,1,28,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,1,0,Manager,20747,0
201369,28,Self Enquiry,3,19,Small Business,Fe Male,2,3,Deluxe,3,Unmarried,4,1,5,1,1,Manager,24854,1
201370,47,Company Invited,1,20,Large Business,Male,3,3,Deluxe,4,Married,1,0,3,0,2,Manager,20467,0
201371,56,Self Enquiry,3,17,Small Business,Female,2,4,Deluxe,5,Married,5,0,5,0,1,Manager,20380,0
201372,39,Self Enquiry,1,15,Small Business,Male,2,3,Deluxe,5,Married,2,0,4,1,0,Manager,20151,0
201373,38,Company Invited,1,14,Small Business,Female,2,4,Deluxe,4,Married,2,1,1,1,0,Manager,17133,0
201374,58,Self Enquiry,3,27,Salaried,Female,3,3,Super Deluxe,3,Married,5,1,5,1,0,AVP,32875,0
201375,32,Company Invited,1,11,Salaried,Female,2,1,Basic,3,Single,4,1,1,0,1,Executive,17432,1
201376,38,Self Enquiry,1,,Salaried,Male,3,3,Basic,3,Married,3,0,1,1,1,Executive,19771,0
201377,49,Company Invited,1,8,Salaried,Male,2,3,King,3,Married,4,0,3,1,0,VP,34161,0
201378,42,Self Enquiry,3,18,Small Business,Male,3,3,Deluxe,3,Married,4,1,1,0,0,Manager,20087,0
201379,27,Company Invited,2,28,Salaried,Female,2,4,Basic,4,Married,2,0,1,1,0,Executive,17863,1
201380,35,Self Enquiry,3,24,Small Business,Male,3,3,Deluxe,5,Married,1,0,3,0,0,Manager,17144,0
201381,28,Company Invited,1,22,Small Business,Male,2,3,Basic,3,Single,2,0,3,0,0,Executive,17144,0
201382,31,Company Invited,1,9,Small Business,Male,2,3,Basic,5,Married,2,1,1,0,0,Executive,18065,0
201383,36,Company Invited,1,15,Salaried,Male,3,1,Basic,4,Married,2,0,5,1,0,Executive,17810,0
201384,34,Self Enquiry,3,6,Small Business,Male,2,3,Standard,3,Unmarried,2,0,5,1,0,Senior Manager,24888,0
201385,34,Self Enquiry,3,19,Small Business,Male,2,3,Standard,3,Married,2,0,1,1,1,Senior Manager,23628,0
201386,26,Self Enquiry,1,6,Small Business,Male,3,3,Basic,5,Single,1,0,5,1,2,Executive,17867,0
201387,29,Self Enquiry,1,6,Salaried,Male,2,3,Deluxe,5,Married,1,0,3,1,0,Manager,20373,0
201388,32,Company Invited,1,21,Small Business,Female,2,3,Deluxe,3,Married,6,0,3,0,1,Manager,21667,0
201389,31,Company Invited,1,6,Salaried,Male,2,,Deluxe,5,Married,2,0,1,1,1,Manager,20003,0
201390,28,Self Enquiry,1,23,Large Business,Male,2,4,Basic,3,Married,6,0,3,0,1,Executive,17367,1
201391,38,Self Enquiry,3,6,Salaried,Male,2,4,Basic,5,Single,5,0,3,0,1,Executive,17858,0
201392,35,Self Enquiry,3,13,Salaried,Female,2,3,Deluxe,3,Married,2,1,4,1,1,Manager,20204,0
201393,,Self Enquiry,3,15,Small Business,Male,2,3,Deluxe,3,Single,2,0,1,0,1,Manager,,0
201394,32,Self Enquiry,1,11,Salaried,Male,2,4,Deluxe,3,Unmarried,1,0,1,0,1,Manager,24679,0
201395,31,Company Invited,3,32,Small Business,Male,3,3,Deluxe,3,Married,2,1,3,0,1,Manager,20617,1
201396,53,Self Enquiry,3,30,Salaried,Male,3,3,Standard,5,Unmarried,7,1,3,1,2,Senior Manager,25448,1
201397,54,Self Enquiry,1,15,Salaried,Female,3,3,Deluxe,3,Married,4,0,5,0,1,Manager,17897,0
201398,33,Company Invited,1,13,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,1,1,Manager,20968,0
201399,43,Self Enquiry,1,17,Salaried,Male,1,3,Standard,3,Married,2,0,1,1,0,Senior Manager,22510,0
201400,38,Company Invited,2,6,Salaried,Male,2,3,Basic,4,Married,1,1,1,1,1,Executive,17991,0
201401,55,Self Enquiry,2,32,Salaried,Male,3,1,King,4,Married,5,1,5,1,,VP,34636,0
201402,31,Self Enquiry,1,8,Small Business,Female,2,5,Basic,3,Married,2,1,5,1,0,Executive,16129,0
201403,39,Self Enquiry,3,21,Small Business,Male,3,3,Super Deluxe,5,Unmarried,1,0,1,1,2,AVP,28341,0
201404,42,Company Invited,1,,Salaried,Male,2,4,Deluxe,3,Single,2,0,3,1,1,Manager,,0
201405,31,Company Invited,1,16,Small Business,Female,2,3,Standard,3,Married,5,0,1,1,1,Senior Manager,26031,0
201406,54,Self Enquiry,1,,Small Business,Female,3,3,Deluxe,5,Single,7,1,1,0,0,Manager,,0
201407,24,Self Enquiry,1,,Salaried,Male,2,4,Deluxe,3,Single,2,0,3,1,1,Manager,19617,0
201408,23,Self Enquiry,1,18,Salaried,Male,3,3,Basic,3,Single,2,0,5,1,0,Executive,17647,0
201409,40,Company Invited,1,17,Large Business,Female,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,21323,0
201410,40,Self Enquiry,3,8,Small Business,Female,3,3,Deluxe,4,Married,4,0,3,1,1,Manager,20677,0
201411,25,Self Enquiry,2,8,Salaried,Female,2,3,Basic,4,Married,5,0,4,0,0,Executive,17187,0
201412,,Self Enquiry,1,6,Small Business,Male,3,3,Basic,4,Married,2,0,5,0,1,Executive,,0
201413,,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Married,7,1,5,0,0,Executive,,0
201414,47,Self Enquiry,1,31,Small Business,Male,2,3,Standard,3,Unmarried,3,0,3,1,0,Senior Manager,23633,0
201415,33,Company Invited,1,6,Small Business,Male,2,4,Basic,3,Married,2,0,3,0,0,Executive,17008,0
201416,38,Self Enquiry,3,,Salaried,Male,2,3,Deluxe,4,Married,1,0,4,1,1,Manager,,0
201417,31,Self Enquiry,3,8,Salaried,Male,2,3,Basic,3,Married,1,0,4,1,0,Executive,18067,0
201418,38,Company Invited,1,12,Salaried,Male,3,4,Deluxe,3,Married,3,0,4,1,1,Manager,20321,0
201419,42,Self Enquiry,1,24,Salaried,Male,2,3,Deluxe,5,Married,7,1,1,0,0,Manager,20410,0
201420,41,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Married,4,0,1,0,0,Executive,17782,0
201421,47,Company Invited,1,6,Small Business,Female,3,3,Standard,4,Married,1,0,5,0,0,Senior Manager,26957,0
201422,35,Self Enquiry,1,17,Small Business,Male,2,3,Basic,3,Married,1,1,5,0,0,Executive,17660,0
201423,,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Single,1,0,3,0,2,Executive,18375,0
201424,35,Self Enquiry,1,15,Small Business,Male,2,3,Deluxe,3,Single,2,0,4,0,1,Manager,20098,0
201425,33,Self Enquiry,1,,Small Business,Female,3,3,Deluxe,3,Married,1,1,1,1,1,Manager,19878,0
201426,32,Self Enquiry,1,35,Salaried,Female,2,4,Basic,4,Single,2,0,3,1,0,Executive,17837,0
201427,40,Self Enquiry,1,6,Salaried,Male,2,3,Basic,3,Married,1,0,1,0,0,Executive,17406,0
201428,32,Self Enquiry,3,6,Small Business,Male,3,4,Basic,4,Married,1,0,1,0,2,Executive,17269,0
201429,,Self Enquiry,1,30,Salaried,Male,2,3,Deluxe,3,Single,1,0,4,1,0,Manager,,0
201430,38,Self Enquiry,1,16,Small Business,Female,2,5,Standard,3,Married,4,0,1,1,1,Senior Manager,28206,0
201431,32,Self Enquiry,3,6,Small Business,Female,2,3,Standard,3,Married,2,0,5,1,0,Senior Manager,25422,0
201432,37,Self Enquiry,1,16,Salaried,Female,2,1,Standard,3,Married,2,1,1,0,1,Senior Manager,28744,0
201433,25,Self Enquiry,3,14,Salaried,Female,2,3,Deluxe,3,Married,1,1,1,1,1,Manager,19907,0
201434,,Company Invited,3,126,Salaried,Male,2,3,Basic,3,Married,3,0,1,1,1,Executive,18482,0
201435,44,Self Enquiry,1,6,Small Business,Male,2,3,Basic,3,Single,7,1,4,0,1,Executive,17436,0
201436,21,Self Enquiry,3,11,Small Business,Male,2,3,Basic,5,Single,2,1,1,1,0,Executive,17380,0
201437,39,Company Invited,1,15,Salaried,Male,2,3,King,3,Single,3,0,4,0,1,VP,34431,0
201438,23,Company Invited,3,15,Small Business,Male,2,3,Basic,5,Married,2,0,5,1,0,Executive,16790,1
201439,36,Self Enquiry,3,9,Small Business,Female,3,4,Standard,3,Married,1,0,3,1,0,Senior Manager,22644,0
201440,36,Company Invited,1,10,Salaried,Female,3,3,Deluxe,4,Married,1,0,3,1,1,Manager,20131,0
201441,56,Company Invited,1,6,Salaried,Male,2,3,Deluxe,3,Married,2,0,3,0,0,Manager,21306,0
201442,29,Self Enquiry,1,,Small Business,Male,2,3,Basic,3,Married,1,1,3,1,0,Executive,19787,1
201443,42,Self Enquiry,1,8,Salaried,Male,2,3,King,3,Married,6,0,3,1,1,VP,33880,0
201444,56,Self Enquiry,1,13,Large Business,Male,3,3,Basic,3,Married,1,0,4,1,2,Executive,17339,1
201445,41,Self Enquiry,1,34,Salaried,Female,2,4,Super Deluxe,4,Married,1,0,5,1,1,AVP,28570,0
201446,34,Self Enquiry,3,34,Small Business,Female,3,4,Deluxe,3,Married,2,0,5,1,0,Manager,21712,0
201447,36,Company Invited,3,21,Small Business,Male,2,5,Deluxe,3,Married,2,0,1,1,0,Manager,20406,0
201448,41,Self Enquiry,3,9,Salaried,Male,2,4,Deluxe,4,Married,3,0,3,0,1,Manager,23938,0
201449,32,Self Enquiry,1,8,Large Business,Male,3,3,Basic,5,Single,2,0,1,1,1,Executive,17439,0
201450,35,Self Enquiry,2,32,Salaried,Fe Male,2,3,Standard,3,Unmarried,2,1,1,1,0,Senior Manager,23837,0
201451,38,Self Enquiry,3,16,Salaried,Female,3,3,Deluxe,3,Married,2,0,4,0,2,Manager,20343,0
201452,50,Company Invited,3,6,Salaried,Male,3,3,Deluxe,3,Married,1,0,3,1,1,Manager,21728,1
201453,36,Self Enquiry,3,17,Small Business,Female,3,4,Deluxe,3,Married,5,0,1,1,1,Manager,21652,0
201454,45,Self Enquiry,3,,Salaried,Female,2,3,Deluxe,3,Single,1,0,1,1,0,Manager,19850,0
201455,40,Self Enquiry,1,8,Salaried,Male,2,4,Basic,3,Single,3,0,5,0,1,Executive,17809,0
201456,35,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Married,2,1,3,1,0,Manager,20689,0
201457,40,Self Enquiry,1,8,Small Business,Female,3,3,Basic,3,Married,3,0,1,1,1,Executive,17001,0
201458,35,Self Enquiry,1,6,Salaried,Female,3,5,Basic,3,Married,2,0,3,0,1,Executive,17977,0
201459,,Self Enquiry,1,19,Salaried,Male,2,4,Deluxe,4,Married,5,1,4,1,0,Manager,,0
