 Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
1368,27,Self Enquiry,1,8,Large Business,Male,2,3,Basic,4,Married,2,0,4,1,1,Executive,17226,0
1369,34,Company Invited,1,28,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,1,0,Manager,20747,0
1370,28,Self Enquiry,3,19,Small Business,Fe Male,2,3,Deluxe,3,Unmarried,4,1,5,1,1,Manager,24854,1
1371,47,Company Invited,1,20,Large Business,Male,3,3,Deluxe,4,Married,1,0,3,0,2,Manager,20467,0
1372,56,Self Enquiry,3,17,Small Business,Female,2,4,Deluxe,5,Married,5,0,5,0,1,Manager,20380,0
1373,39,Self Enquiry,1,15,Small Business,Male,2,3,Deluxe,5,Married,2,0,4,1,0,Manager,20151,0
1374,38,Company Invited,1,14,Small Business,Female,2,4,Deluxe,4,Married,2,1,1,1,0,Manager,17133,0
1375,58,Self Enquiry,3,27,Salaried,Female,3,3,Super Deluxe,3,Married,5,1,5,1,0,AVP,32875,0
1376,32,Company Invited,1,11,Salaried,Female,2,1,Basic,3,Single,4,1,1,0,1,Executive,17432,1
1377,38,Self Enquiry,1,,Salaried,Male,3,3,Basic,3,Married,3,0,1,1,1,Executive,19771,0
1378,49,Company Invited,1,8,Salaried,Male,2,3,King,3,Married,4,0,3,1,0,VP,34161,0
1379,42,Self Enquiry,3,18,Small Business,Male,3,3,Deluxe,3,Married,4,1,1,0,0,Manager,20087,0
1380,27,Company Invited,2,28,Salaried,Female,2,4,Basic,4,Married,2,0,1,1,0,Executive,17863,1
1381,35,Self Enquiry,3,24,Small Business,Male,3,3,Deluxe,5,Married,1,0,3,0,0,Manager,17144,0
1382,28,Company Invited,1,22,Small Business,Male,2,3,Basic,3,Single,2,0,3,0,0,Executive,17144,0
1383,31,Company Invited,1,9,Small Business,Male,2,3,Basic,5,Married,2,1,1,0,0,Executive,18065,0
1384,36,Company Invited,1,15,Salaried,Male,3,1,Basic,4,Married,2,0,5,1,0,Executive,17810,0
1385,34,Self Enquiry,3,6,Small Business,Male,2,3,Standard,3,Unmarried,2,0,5,1,0,Senior Manager,24888,0
1386,34,Self Enquiry,3,19,Small Business,Male,2,3,Standard,3,Married,2,0,1,1,1,Senior Manager,23628,0
1387,26,Self Enquiry,1,6,Small Business,Male,3,3,Basic,5,Single,1,0,5,1,2,Executive,17867,0
1388,29,Self Enquiry,1,6,Salaried,Male,2,3,Deluxe,5,Married,1,0,3,1,0,Manager,20373,0
1389,32,Company Invited,1,21,Small Business,Female,2,3,Deluxe,3,Married,6,0,3,0,1,Manager,21667,0
1390,31,Company Invited,1,6,Salaried,Male,2,,Deluxe,5,Married,2,0,1,1,1,Manager,20003,0
1391,28,Self Enquiry,1,23,Large Business,Male,2,4,Basic,3,Married,6,0,3,0,1,Executive,17367,1
1392,38,Self Enquiry,3,6,Salaried,Male,2,4,Basic,5,Single,5,0,3,0,1,Executive,17858,0
1393,35,Self Enquiry,3,13,Salaried,Female,2,3,Deluxe,3,Married,2,1,4,1,1,Manager,20204,0
1394,,Self Enquiry,3,15,Small Business,Male,2,3,Deluxe,3,Single,2,0,1,0,1,Manager,,0
1395,32,Self Enquiry,1,11,Salaried,Male,2,4,Deluxe,3,Unmarried,1,0,1,0,1,Manager,24679,0
1396,31,Company Invited,3,32,Small Business,Male,3,3,Deluxe,3,Married,2,1,3,0,1,Manager,20617,1
1397,53,Self Enquiry,3,30,Salaried,Male,3,3,Standard,5,Unmarried,7,1,3,1,2,Senior Manager,25448,1
1398,54,Self Enquiry,1,15,Salaried,Female,3,3,Deluxe,3,Married,4,0,5,0,1,Manager,17897,0
1399,33,Company Invited,1,13,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,1,1,Manager,20968,0
1400,43,Self Enquiry,1,17,Salaried,Male,1,3,Standard,3,Married,2,0,1,1,0,Senior Manager,22510,0
1401,38,Company Invited,2,6,Salaried,Male,2,3,Basic,4,Married,1,1,1,1,1,Executive,17991,0
1402,55,Self Enquiry,2,32,Salaried,Male,3,1,King,4,Married,5,1,5,1,,VP,34636,0
1403,31,Self Enquiry,1,8,Small Business,Female,2,5,Basic,3,Married,2,1,5,1,0,Executive,16129,0
1404,39,Self Enquiry,3,21,Small Business,Male,3,3,Super Deluxe,5,Unmarried,1,0,1,1,2,AVP,28341,0
1405,42,Company Invited,1,,Salaried,Male,2,4,Deluxe,3,Single,2,0,3,1,1,Manager,,0
1406,31,Company Invited,1,16,Small Business,Female,2,3,Standard,3,Married,5,0,1,1,1,Senior Manager,26031,0
1407,54,Self Enquiry,1,,Small Business,Female,3,3,Deluxe,5,Single,7,1,1,0,0,Manager,,0
1408,24,Self Enquiry,1,,Salaried,Male,2,4,Deluxe,3,Single,2,0,3,1,1,Manager,19617,0
1409,23,Self Enquiry,1,18,Salaried,Male,3,3,Basic,3,Single,2,0,5,1,0,Executive,17647,0
1410,40,Company Invited,1,17,Large Business,Female,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,21323,0
1411,40,Self Enquiry,3,8,Small Business,Female,3,3,Deluxe,4,Married,4,0,3,1,1,Manager,20677,0
1412,25,Self Enquiry,2,8,Salaried,Female,2,3,Basic,4,Married,5,0,4,0,0,Executive,17187,0
1413,,Self Enquiry,1,6,Small Business,Male,3,3,Basic,4,Married,2,0,5,0,1,Executive,,0
1414,,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Married,7,1,5,0,0,Executive,,0
1415,47,Self Enquiry,1,31,Small Business,Male,2,3,Standard,3,Unmarried,3,0,3,1,0,Senior Manager,23633,0
1416,33,Company Invited,1,6,Small Business,Male,2,4,Basic,3,Married,2,0,3,0,0,Executive,17008,0
1417,38,Self Enquiry,3,,Salaried,Male,2,3,Deluxe,4,Married,1,0,4,1,1,Manager,,0
1418,31,Self Enquiry,3,8,Salaried,Male,2,3,Basic,3,Married,1,0,4,1,0,Executive,18067,0
1419,38,Company Invited,1,12,Salaried,Male,3,4,Deluxe,3,Married,3,0,4,1,1,Manager,20321,0
1420,42,Self Enquiry,1,24,Salaried,Male,2,3,Deluxe,5,Married,7,1,1,0,0,Manager,20410,0
1421,41,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Married,4,0,1,0,0,Executive,17782,0
1422,47,Company Invited,1,6,Small Business,Female,3,3,Standard,4,Married,1,0,5,0,0,Senior Manager,26957,0
1423,35,Self Enquiry,1,17,Small Business,Male,2,3,Basic,3,Married,1,1,5,0,0,Executive,17660,0
1424,,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Single,1,0,3,0,2,Executive,18375,0
1425,35,Self Enquiry,1,15,Small Business,Male,2,3,Deluxe,3,Single,2,0,4,0,1,Manager,20098,0
1426,33,Self Enquiry,1,,Small Business,Female,3,3,Deluxe,3,Married,1,1,1,1,1,Manager,19878,0
1427,32,Self Enquiry,1,35,Salaried,Female,2,4,Basic,4,Single,2,0,3,1,0,Executive,17837,0
1428,40,Self Enquiry,1,6,Salaried,Male,2,3,Basic,3,Married,1,0,1,0,0,Executive,17406,0
1429,32,Self Enquiry,3,6,Small Business,Male,3,4,Basic,4,Married,1,0,1,0,2,Executive,17269,0
1430,,Self Enquiry,1,30,Salaried,Male,2,3,Deluxe,3,Single,1,0,4,1,0,Manager,,0
1431,38,Self Enquiry,1,16,Small Business,Female,2,5,Standard,3,Married,4,0,1,1,1,Senior Manager,28206,0
1432,32,Self Enquiry,3,6,Small Business,Female,2,3,Standard,3,Married,2,0,5,1,0,Senior Manager,25422,0
1433,37,Self Enquiry,1,16,Salaried,Female,2,1,Standard,3,Married,2,1,1,0,1,Senior Manager,28744,0
1434,25,Self Enquiry,3,14,Salaried,Female,2,3,Deluxe,3,Married,1,1,1,1,1,Manager,19907,0
1435,,Company Invited,3,126,Salaried,Male,2,3,Basic,3,Married,3,0,1,1,1,Executive,18482,0
1436,44,Self Enquiry,1,6,Small Business,Male,2,3,Basic,3,Single,7,1,4,0,1,Executive,17436,0
1437,21,Self Enquiry,3,11,Small Business,Male,2,3,Basic,5,Single,2,1,1,1,0,Executive,17380,0
1438,39,Company Invited,1,15,Salaried,Male,2,3,King,3,Single,3,0,4,0,1,VP,34431,0
1439,23,Company Invited,3,15,Small Business,Male,2,3,Basic,5,Married,2,0,5,1,0,Executive,16790,1
1440,36,Self Enquiry,3,9,Small Business,Female,3,4,Standard,3,Married,1,0,3,1,0,Senior Manager,22644,0
1441,36,Company Invited,1,10,Salaried,Female,3,3,Deluxe,4,Married,1,0,3,1,1,Manager,20131,0
1442,56,Company Invited,1,6,Salaried,Male,2,3,Deluxe,3,Married,2,0,3,0,0,Manager,21306,0
1443,29,Self Enquiry,1,,Small Business,Male,2,3,Basic,3,Married,1,1,3,1,0,Executive,19787,1
1444,42,Self Enquiry,1,8,Salaried,Male,2,3,King,3,Married,6,0,3,1,1,VP,33880,0
1445,56,Self Enquiry,1,13,Large Business,Male,3,3,Basic,3,Married,1,0,4,1,2,Executive,17339,1
1446,41,Self Enquiry,1,34,Salaried,Female,2,4,Super Deluxe,4,Married,1,0,5,1,1,AVP,28570,0
1447,34,Self Enquiry,3,34,Small Business,Female,3,4,Deluxe,3,Married,2,0,5,1,0,Manager,21712,0
1448,36,Company Invited,3,21,Small Business,Male,2,5,Deluxe,3,Married,2,0,1,1,0,Manager,20406,0
1449,41,Self Enquiry,3,9,Salaried,Male,2,4,Deluxe,4,Married,3,0,3,0,1,Manager,23938,0
1450,32,Self Enquiry,1,8,Large Business,Male,3,3,Basic,5,Single,2,0,1,1,1,Executive,17439,0
1451,35,Self Enquiry,2,32,Salaried,Fe Male,2,3,Standard,3,Unmarried,2,1,1,1,0,Senior Manager,23837,0
1452,38,Self Enquiry,3,16,Salaried,Female,3,3,Deluxe,3,Married,2,0,4,0,2,Manager,20343,0
1453,50,Company Invited,3,6,Salaried,Male,3,3,Deluxe,3,Married,1,0,3,1,1,Manager,21728,1
1454,36,Self Enquiry,3,17,Small Business,Female,3,4,Deluxe,3,Married,5,0,1,1,1,Manager,21652,0
1455,45,Self Enquiry,3,,Salaried,Female,2,3,Deluxe,3,Single,1,0,1,1,0,Manager,19850,0
1456,40,Self Enquiry,1,8,Salaried,Male,2,4,Basic,3,Single,3,0,5,0,1,Executive,17809,0
1457,35,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Married,2,1,3,1,0,Manager,20689,0
1458,40,Self Enquiry,1,8,Small Business,Female,3,3,Basic,3,Married,3,0,1,1,1,Executive,17001,0
1459,35,Self Enquiry,1,6,Salaried,Female,3,5,Basic,3,Married,2,0,3,0,1,Executive,17977,0
1460,,Self Enquiry,1,19,Salaried,Male,2,4,Deluxe,4,Married,5,1,4,1,0,Manager,,0
1461,,Self Enquiry,1,34,Small Business,Female,3,4,Basic,5,Single,2,0,1,0,1,Executive,,0
1462,50,Self Enquiry,3,34,Small Business,Male,2,4,Standard,5,Married,5,1,5,0,0,Senior Manager,25854,1
1463,39,Self Enquiry,3,30,Small Business,Female,2,4,Super Deluxe,3,Married,1,0,1,1,1,AVP,27031,0
1464,31,Company Invited,1,11,Small Business,Male,3,3,Deluxe,5,Unmarried,1,0,1,0,2,Manager,24936,0
1465,26,Self Enquiry,3,11,Salaried,Female,1,4,Basic,3,Single,1,0,1,0,0,Executive,17966,0
1466,36,Company Invited,1,29,Small Business,Male,2,1,Deluxe,3,Married,5,0,3,0,0,Manager,17571,0
1467,39,Self Enquiry,1,12,Small Business,Male,2,4,Standard,5,Married,5,0,4,1,0,Senior Manager,24991,0
1468,27,Self Enquiry,1,10,Salaried,Male,2,1,Deluxe,4,Married,2,1,4,1,0,Manager,21142,0
1469,49,Company Invited,3,8,Small Business,Male,3,4,Deluxe,4,Married,3,0,3,1,2,Manager,20390,0
1470,34,,1,,Small Business,Male,2,1,Deluxe,3,Married,3,0,3,0,1,Manager,,0
1471,41,Self Enquiry,3,6,Salaried,Female,3,3,Deluxe,3,Single,1,1,4,0,2,Manager,20993,1
1472,49,Company Invited,1,14,Salaried,Male,3,4,Deluxe,4,Married,2,0,1,0,0,Manager,20130,0
1473,37,Self Enquiry,1,8,Salaried,Male,3,4,Basic,3,Single,7,1,3,0,2,Executive,17090,1
1474,33,Company Invited,1,9,Salaried,Female,2,3,Basic,3,Married,2,1,1,1,1,Executive,17909,0
1475,,Self Enquiry,1,8,Small Business,Male,2,3,Basic,4,Married,1,0,5,1,1,Executive,18468,0
1476,32,Company Invited,1,8,Salaried,Male,3,3,Basic,3,Single,1,0,3,1,1,Executive,18068,0
1477,59,Self Enquiry,1,9,Small Business,Female,2,1,Basic,5,Married,5,1,1,0,1,Executive,17670,0
1478,30,Self Enquiry,1,30,Salaried,Male,3,3,Basic,3,Married,2,0,3,1,2,Executive,17693,0
1479,38,Company Invited,1,29,Salaried,Male,2,4,Standard,3,Unmarried,1,0,3,1,0,Senior Manager,24526,0
1480,36,Self Enquiry,1,33,Small Business,Male,3,3,Deluxe,3,Married,7,0,3,0,0,Manager,20237,0
1481,35,Self Enquiry,1,22,Small Business,Male,2,1,Basic,4,Married,1,0,4,1,1,Executive,17426,0
1482,,Self Enquiry,1,21,Salaried,Female,2,4,Deluxe,3,Single,1,1,1,1,1,Manager,,0
1483,31,Self Enquiry,1,32,Salaried,Male,2,3,Basic,3,Married,2,0,3,1,1,Executive,17911,0
1484,34,Self Enquiry,1,25,Small Business,Male,3,3,Basic,3,Married,1,0,3,0,0,Executive,17661,0
1485,28,Self Enquiry,1,30,Salaried,Male,2,4,Basic,3,Single,6,1,1,0,0,Executive,17028,1
1486,29,Self Enquiry,1,27,Salaried,Female,2,1,Standard,5,Married,2,0,5,1,1,Senior Manager,24980,0
1487,32,Self Enquiry,1,11,Salaried,Male,3,1,Basic,4,Married,1,1,1,1,2,Executive,18298,0
1488,22,Company Invited,1,22,Small Business,Male,3,1,Basic,3,Married,2,1,3,0,2,Executive,17935,0
1489,53,Self Enquiry,3,8,Salaried,Female,3,4,Super Deluxe,3,Married,3,0,3,0,0,AVP,30427,0
1490,,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Single,6,1,1,0,0,Executive,,0
1491,,Company Invited,1,17,Salaried,Female,3,1,Deluxe,3,Married,1,0,5,0,1,Manager,,0
1492,,Self Enquiry,3,15,Salaried,Male,2,4,Basic,5,Single,1,0,1,0,0,Executive,18407,1
1493,34,Self Enquiry,1,13,Salaried,Fe Male,2,3,Standard,4,Unmarried,1,0,5,0,0,Senior Manager,26994,0
1494,21,Self Enquiry,1,21,Salaried,Male,3,3,Basic,3,Single,2,0,5,1,1,Executive,16232,0
1495,34,Self Enquiry,1,12,Small Business,Male,2,3,Basic,5,Single,3,0,4,0,0,Executive,17960,1
1496,53,Self Enquiry,1,11,Salaried,Female,2,3,King,3,Married,5,0,4,1,0,VP,34094,0
1497,,Company Invited,1,22,Salaried,Female,3,5,Basic,5,Single,2,1,4,0,0,Executive,,1
1498,42,Self Enquiry,3,14,Small Business,Male,2,3,Deluxe,4,Married,1,0,3,1,0,Manager,21825,0
1499,44,Self Enquiry,1,13,Small Business,Female,2,4,Standard,3,Married,4,0,4,0,0,Senior Manager,25248,0
1500,46,Self Enquiry,3,8,Small Business,Female,2,3,King,5,Single,4,0,1,1,1,VP,33947,0
1501,33,Self Enquiry,1,8,Small Business,Male,3,3,Basic,3,Single,5,0,3,0,2,Executive,17496,0
1502,44,Self Enquiry,1,16,Salaried,Male,2,3,Deluxe,3,Married,3,1,3,0,1,Manager,21465,0
1503,30,Self Enquiry,1,15,Small Business,Male,2,4,Basic,3,Single,2,0,4,0,1,Executive,17206,0
1504,39,Self Enquiry,3,11,Large Business,Male,2,3,Deluxe,3,Married,4,0,1,0,0,Manager,17086,1
1505,24,Self Enquiry,1,6,Small Business,Male,3,3,Basic,3,Married,3,1,3,0,2,Executive,17293,1
1506,43,Self Enquiry,1,8,Small Business,Female,3,1,Basic,3,Married,2,0,1,1,2,Executive,17645,0
1507,50,Self Enquiry,3,9,Small Business,Male,2,4,Basic,3,Married,2,1,4,1,1,Executive,17683,1
1508,35,Self Enquiry,3,8,Small Business,Female,3,3,Basic,3,Married,2,0,1,1,2,Executive,17014,0
1509,,Self Enquiry,1,11,Salaried,Female,2,4,Basic,5,Married,1,1,1,1,1,Executive,18419,0
1510,33,Company Invited,3,6,Salaried,Female,2,1,Deluxe,5,Married,3,0,3,0,1,Manager,20376,0
1511,35,Self Enquiry,1,10,Salaried,Male,3,3,Basic,3,Married,2,0,4,1,1,Executive,16951,0
1512,27,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Married,2,0,3,1,1,Executive,17341,0
1513,26,Self Enquiry,1,31,Salaried,Male,2,5,Basic,3,Single,2,0,1,0,0,Executive,17293,1
1514,27,Company Invited,3,14,Salaried,Male,2,3,Standard,3,Unmarried,2,0,1,1,0,Senior Manager,23726,0
1515,,Company Invited,1,6,Small Business,Female,2,3,Deluxe,3,Single,2,0,3,1,0,Manager,,0
1516,41,Self Enquiry,1,18,Large Business,Female,2,3,King,3,Married,2,0,4,1,1,VP,34545,1
1517,34,Company Invited,3,,Small Business,Male,3,3,Deluxe,3,Single,1,0,5,0,1,Manager,19568,0
1518,37,Self Enquiry,1,25,Salaried,Male,3,3,Basic,4,Married,5,0,4,0,1,Executive,18022,0
1519,46,Company Invited,3,11,Small Business,Male,3,3,Deluxe,3,Single,5,1,5,1,1,Manager,20772,0
1520,35,Self Enquiry,1,14,Salaried,Male,2,1,Basic,3,Married,2,0,5,1,1,Executive,17269,0
1521,48,Self Enquiry,1,6,Salaried,Male,3,4,Standard,3,Single,1,1,5,0,0,Senior Manager,20381,1
1522,,Self Enquiry,1,11,Large Business,Male,2,3,Basic,3,Single,2,1,1,0,0,Executive,18441,1
1523,44,Self Enquiry,3,6,Small Business,Female,3,3,Deluxe,5,Married,6,1,1,1,1,Manager,20454,0
1524,35,Company Invited,1,17,Small Business,Male,3,4,Standard,5,Married,3,1,5,1,2,Senior Manager,24884,0
1525,,Self Enquiry,3,29,Small Business,Female,2,4,Deluxe,3,Married,1,1,1,0,0,Manager,,0
1526,33,Company Invited,1,6,Salaried,Fe Male,3,3,Standard,3,Unmarried,2,1,1,1,0,Senior Manager,28458,0
1527,35,Company Invited,3,5,Salaried,Male,3,3,Standard,5,Married,2,0,4,0,0,Senior Manager,24069,0
1528,,Self Enquiry,1,29,Small Business,Female,1,3,Basic,5,Married,4,1,4,0,0,Executive,,0
1529,31,Self Enquiry,1,13,Salaried,Male,2,3,Deluxe,3,Married,4,0,3,0,1,Manager,20915,0
1530,37,Self Enquiry,1,6,Salaried,Male,2,4,Deluxe,3,Married,2,0,5,0,0,Manager,20993,0
1531,32,Self Enquiry,1,6,Small Business,Male,2,3,Deluxe,3,Married,2,1,4,1,1,Manager,21162,0
1532,38,Company Invited,1,35,Salaried,Female,2,3,Deluxe,3,Single,2,0,3,1,0,Manager,17406,0
1533,50,Self Enquiry,1,13,Small Business,Female,2,4,King,3,Married,6,1,4,1,1,VP,33740,0
1534,59,Self Enquiry,3,31,Salaried,Female,4,3,Standard,5,Unmarried,1,0,3,1,1,Senior Manager,22637,0
1535,36,Self Enquiry,1,14,Large Business,Female,2,3,Standard,3,Married,2,0,4,1,0,Senior Manager,25096,0
1536,55,Self Enquiry,1,14,Small Business,Female,2,3,Super Deluxe,3,Married,3,1,3,1,1,AVP,29756,0
1537,36,Company Invited,1,17,Salaried,Male,3,4,Deluxe,4,Unmarried,2,0,4,1,1,Manager,21499,0
1538,45,Self Enquiry,1,13,Salaried,Male,2,3,Standard,5,Married,3,0,3,0,0,Senior Manager,24724,0
1539,35,Company Invited,1,6,Small Business,Male,3,3,Basic,5,Married,5,0,1,0,1,Executive,17194,0
1540,,Self Enquiry,1,15,Small Business,Male,3,4,Basic,3,Married,1,1,1,1,2,Executive,18388,1
1541,59,Company Invited,3,6,Salaried,Female,2,4,Deluxe,3,Single,1,0,5,1,0,Manager,20473,0
1542,29,Self Enquiry,1,8,Salaried,Male,3,3,Basic,4,Married,1,0,4,1,0,Executive,17703,0
1543,31,Self Enquiry,1,6,Small Business,Male,2,3,Basic,4,Single,2,0,3,1,0,Executive,17501,0
1544,32,Self Enquiry,1,6,Salaried,Male,3,3,Deluxe,4,Married,2,0,3,1,0,Manager,21220,0
1545,36,Self Enquiry,1,12,Salaried,Female,2,1,Basic,3,Married,4,0,1,0,0,Executive,18038,0
1546,31,Self Enquiry,1,,Salaried,Female,3,3,Deluxe,3,Single,2,0,5,1,2,Manager,,0
1547,35,Self Enquiry,3,,Small Business,Male,2,4,Deluxe,5,Single,1,0,1,1,1,Manager,,0
1548,45,Self Enquiry,1,12,Salaried,Male,2,3,Standard,5,Married,5,1,3,1,1,Senior Manager,28245,0
1549,37,Self Enquiry,1,13,Small Business,Male,1,3,Standard,3,Single,5,0,1,0,0,Senior Manager,28664,0
1550,46,Self Enquiry,2,11,Small Business,Male,3,,Deluxe,4,Married,1,1,5,1,2,Manager,20021,0
1551,30,Self Enquiry,1,6,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,1,1,Manager,20126,0
1552,35,Self Enquiry,1,6,Small Business,Male,1,4,Basic,3,Single,2,0,4,1,0,Executive,17859,0
1553,55,Self Enquiry,3,6,Salaried,Male,3,3,Standard,3,Married,4,0,1,0,2,Senior Manager,25239,0
1554,38,Company Invited,1,12,Small Business,Female,3,5,Deluxe,3,Married,1,1,1,0,2,Manager,20329,0
1555,34,Self Enquiry,1,,Small Business,Male,3,3,Deluxe,4,Married,2,0,5,1,2,Manager,,0
1556,56,Self Enquiry,1,13,Salaried,Male,2,5,Standard,3,Unmarried,5,0,1,0,0,Senior Manager,22260,0
1557,23,Self Enquiry,3,8,Large Business,Male,3,3,Basic,5,Married,4,0,3,1,2,Executive,17322,0
1558,51,Self Enquiry,1,15,Salaried,Male,3,3,Basic,3,Married,4,0,3,1,0,Executive,17075,0
1559,,Self Enquiry,1,8,Salaried,Male,4,4,Deluxe,3,Married,2,0,4,1,1,Manager,,0
1560,46,Self Enquiry,3,15,Small Business,Male,3,4,Standard,3,Unmarried,2,0,5,1,2,Senior Manager,24619,1
1561,40,Company Invited,1,6,Salaried,Male,3,4,Super Deluxe,4,Married,2,0,1,1,1,AVP,28503,0
1562,51,Self Enquiry,3,27,Small Business,Male,3,3,Deluxe,3,Single,1,1,5,0,2,Manager,20441,0
1563,30,Self Enquiry,3,10,Small Business,Female,3,4,Deluxe,4,Married,2,1,3,1,0,Manager,20209,0
1564,46,Company Invited,1,6,Small Business,Male,2,4,Standard,5,Married,3,1,1,1,1,Senior Manager,25673,0
1565,32,Self Enquiry,3,12,Small Business,Male,2,,Deluxe,3,Single,2,0,5,1,1,Manager,20010,0
1566,54,Self Enquiry,1,8,Large Business,Female,2,3,Standard,3,Married,1,0,4,0,0,Senior Manager,28549,0
1567,24,Self Enquiry,3,9,Salaried,Female,2,,Deluxe,3,Married,1,0,4,0,0,Manager,19999,0
1568,28,Company Invited,3,10,Small Business,Male,2,3,Deluxe,3,Married,2,0,1,0,0,Manager,,0
1569,58,Self Enquiry,3,16,Small Business,Male,2,3,Super Deluxe,3,Single,1,0,3,0,1,AVP,28872,0
1570,44,Company Invited,1,29,Small Business,Male,3,3,Deluxe,4,Married,5,0,3,0,1,Manager,17042,0
1571,37,Self Enquiry,2,12,Salaried,Male,3,3,Basic,5,Married,5,1,1,0,2,Executive,17073,1
1572,32,Self Enquiry,1,6,Salaried,Male,3,3,Basic,5,Single,2,0,1,0,1,Executive,17956,0
1573,20,Company Invited,1,12,Salaried,Female,3,4,Basic,3,Single,2,1,1,0,0,Executive,17926,1
1574,34,Self Enquiry,1,,Salaried,Female,2,3,Deluxe,3,Single,2,0,3,0,0,Manager,19809,0
1575,37,Company Invited,1,8,Salaried,Male,3,4,Deluxe,3,Married,6,0,1,1,2,Manager,20163,0
1576,59,Company Invited,2,8,Salaried,Female,2,4,King,3,Married,1,0,1,0,1,VP,33844,0
1577,50,Company Invited,1,6,Salaried,Female,3,3,King,4,Married,4,1,1,0,2,VP,33172,0
1578,25,Self Enquiry,3,11,Small Business,Male,2,4,Deluxe,3,Single,2,1,3,0,1,Manager,20744,1
1579,25,Self Enquiry,1,13,Small Business,Male,3,4,Basic,3,Married,2,0,1,0,2,Executive,17889,0
1580,22,Self Enquiry,1,21,Small Business,Female,2,3,Basic,3,Single,2,0,1,1,1,Executive,17871,0
1581,51,Company Invited,1,6,Small Business,Female,1,4,Standard,5,Unmarried,4,0,1,1,0,Senior Manager,22484,0
1582,34,Company Invited,1,13,Salaried,Male,3,5,Deluxe,3,Single,2,1,5,1,0,Manager,21074,1
1583,54,Company Invited,2,32,Salaried,Female,1,1,Super Deluxe,3,Single,3,1,3,1,0,AVP,32328,0
1584,24,Self Enquiry,1,24,Salaried,Male,2,3,Basic,3,Married,1,0,4,0,0,Executive,17774,0
1585,34,Self Enquiry,1,,Salaried,Female,2,4,Deluxe,4,Married,7,0,3,1,0,Manager,19505,0
1586,37,Self Enquiry,3,9,Salaried,Male,2,3,Standard,3,Unmarried,3,0,3,0,1,Senior Manager,22428,0
1587,34,Self Enquiry,1,11,Small Business,Fe Male,2,4,Standard,5,Unmarried,3,0,1,1,1,Senior Manager,26631,0
1588,36,Company Invited,3,17,Large Business,Female,3,3,Standard,3,Married,1,0,5,0,2,Senior Manager,24738,0
1589,36,Self Enquiry,1,9,Salaried,Female,2,3,Basic,3,Married,6,0,1,0,1,Executive,17835,0
1590,43,Company Invited,3,32,Salaried,Male,3,3,Super Deluxe,3,Married,2,1,1,1,0,AVP,31959,0
1591,30,Company Invited,1,29,Salaried,Male,3,5,Basic,3,Married,2,0,3,0,0,Executive,17613,0
1592,33,Company Invited,3,28,Small Business,Male,3,3,Deluxe,4,Married,1,0,1,0,0,Manager,21146,0
1593,56,Self Enquiry,1,20,Salaried,Female,3,,Basic,4,Married,1,1,5,1,0,Executive,19963,1
1594,51,Self Enquiry,1,12,Salaried,Male,2,3,King,3,Single,1,0,5,1,1,VP,34537,0
1595,31,Self Enquiry,3,12,Salaried,Male,3,5,Deluxe,3,Married,5,1,3,0,2,Manager,21172,1
1596,26,Self Enquiry,1,12,Salaried,Female,2,4,Basic,4,Married,2,0,3,1,1,Executive,17368,0
1597,58,Self Enquiry,1,29,Small Business,Female,3,3,Standard,3,Married,2,0,3,1,0,Senior Manager,25312,1
1598,19,Self Enquiry,3,28,Small Business,Male,2,3,Basic,3,Single,2,1,1,1,0,Executive,16675,1
1599,22,Self Enquiry,1,8,Large Business,Male,3,3,Basic,3,Married,1,0,5,1,0,Executive,17523,0
1600,49,Self Enquiry,1,26,Small Business,Female,3,3,Deluxe,5,Married,2,0,1,1,0,Manager,21567,0
1601,43,Company Invited,1,,Small Business,Female,3,1,Basic,3,Single,5,0,3,0,2,Executive,19739,0
1602,50,Company Invited,3,18,Small Business,Fe Male,3,3,Standard,3,Unmarried,5,0,5,1,2,Senior Manager,24208,0
1603,31,Self Enquiry,3,,Salaried,Female,3,5,Deluxe,3,Married,4,1,3,0,2,Manager,19559,1
1604,41,Self Enquiry,3,15,Salaried,Male,3,3,Standard,3,Married,4,1,1,0,1,Senior Manager,23189,0
1605,26,Self Enquiry,2,31,Salaried,Female,3,3,Basic,3,Married,2,0,4,1,1,Executive,17942,0
1606,36,Self Enquiry,1,12,Small Business,Male,2,,Deluxe,4,Married,7,0,4,0,1,Manager,19941,0
1607,51,Company Invited,1,14,Salaried,Male,2,5,Standard,3,Unmarried,3,0,1,1,0,Senior Manager,25650,1
